date,team,opponent,season,year,month,day_of_week,outcome,team_encoded,opponent_encoded,venue_encoded,formation_encoded,opp formation_encoded,is_home,avg_gf_5,avg_ga_5,avg_xg_5,avg_xga_5,avg_poss_5,avg_sh_5,avg_sot_5,avg_dist_5,avg_fk_5,avg_pk_5,avg_pkatt_5,avg_goal_diff,avg_xgoal_diff,avg_shot_acc,avg_pk_acc,form_5,points_5,attendance,round,comp,time,day_of_week_encoded
2024-03-09,Atletico Madrid,Cadiz,2023,2024,3,Saturday,-1,3,5,0,20,17,0,2.0,1.0,2.12,0.9399999999999998,49.0,14.4,7.0,16.82,0.6,0.2,0.4,1.0,1.1800000000000002,0.4861111111111111,0.5,0.4,8.0,15917.0,Matchweek 28,La Liga,16:15,2
2024-03-17,Atletico Madrid,Barcelona,2023,2024,3,Sunday,-1,3,4,1,4,15,1,1.8,1.2,2.0800000000000005,0.7799999999999998,51.8,14.0,6.8,18.78,0.6,0.2,0.4,0.6000000000000001,1.3000000000000007,0.4857142857142857,0.5,0.4,7.0,68253.0,Matchweek 29,La Liga,21:00,3
2024-04-01,Atletico Madrid,Villarreal,2023,2024,4,Monday,1,3,27,0,20,15,0,1.8,1.6,1.9400000000000002,0.8799999999999997,47.8,13.4,6.6,18.98,0.6,0.2,0.4,0.19999999999999996,1.0600000000000005,0.4925373134328358,0.5,0.4,7.0,19679.0,Matchweek 30,La Liga,21:00,1
2024-04-13,Atletico Madrid,Girona,2023,2024,4,Saturday,1,3,11,1,18,18,1,1.2,1.8,1.5000000000000004,0.8999999999999998,50.2,13.8,7.0,18.740000000000002,0.4,0.0,0.2,-0.6000000000000001,0.6000000000000006,0.5072463768115941,0.0,0.4,7.0,64214.0,Matchweek 31,La Liga,14:00,2
2024-04-21,Atletico Madrid,Alaves,2023,2024,4,Sunday,-1,3,0,0,7,11,0,1.4,1.6,1.6600000000000001,1.2799999999999998,46.4,13.4,5.8,18.419999999999998,0.0,0.2,0.4,-0.20000000000000018,0.38000000000000034,0.43283582089552236,0.5,0.6,9.0,18719.0,Matchweek 32,La Liga,18:30,3
2024-04-27,Atletico Madrid,Athletic Club,2023,2024,4,Saturday,1,3,2,1,7,11,1,1.0,1.8,1.2400000000000002,1.2399999999999998,51.6,13.2,4.4,18.54,0.0,0.2,0.2,-0.8,4.440892098500626e-16,0.33333333333333337,1.0,0.4,6.0,64612.0,Matchweek 33,La Liga,21:00,2
2024-05-04,Atletico Madrid,Mallorca,2023,2024,5,Saturday,1,3,17,0,4,19,0,1.6,1.6,1.2200000000000002,1.22,48.0,13.2,4.2,17.919999999999998,0.0,0.2,0.2,0.0,2.220446049250313e-16,0.31818181818181823,1.0,0.6,9.0,20519.0,Matchweek 34,La Liga,21:00,2
2024-05-12,Atletico Madrid,Celta Vigo,2023,2024,5,Sunday,1,3,6,1,4,4,1,1.8,1.0,1.2000000000000002,0.9599999999999997,48.0,12.4,4.4,18.1,0.0,0.2,0.2,0.8,0.24000000000000044,0.3548387096774194,1.0,0.8,12.0,63014.0,Matchweek 35,La Liga,16:15,3
2024-05-15,Atletico Madrid,Getafe,2023,2024,5,Wednesday,1,3,10,0,21,16,0,1.6,0.8,1.2200000000000002,0.8799999999999997,49.6,13.8,4.4,18.279999999999998,0.0,0.2,0.2,0.8,0.3400000000000005,0.31884057971014496,1.0,0.8,12.0,13027.0,Matchweek 36,La Liga,22:00,6
2024-05-19,Atletico Madrid,Osasuna,2023,2024,5,Sunday,-1,3,18,1,21,9,1,1.6,0.6,1.02,0.5199999999999998,52.4,12.0,4.4,17.34,0.0,0.0,0.0,1.0,0.5000000000000002,0.3666666666666667,0.0,0.8,12.0,58401.0,Matchweek 37,La Liga,19:00,3
2024-05-25,Atletico Madrid,Real Sociedad,2023,2024,5,Saturday,1,3,23,0,4,15,0,1.8,1.0,1.1600000000000001,0.7999999999999998,50.0,11.8,4.0,17.1,0.0,0.0,0.0,0.8,0.3600000000000003,0.3389830508474576,0.0,0.8,12.0,30678.0,Matchweek 38,La Liga,16:15,2
2024-08-19,Atletico Madrid,Villarreal,2024,2024,8,Monday,0,3,27,0,4,17,0,1.6,0.8,1.4400000000000002,0.7199999999999999,49.8,12.2,4.2,16.259999999999998,0.0,0.0,0.0,0.8,0.7200000000000003,0.34426229508196726,0.0,0.8,12.0,21566.0,Matchweek 1,La Liga,21:30,1
2024-08-25,Atletico Madrid,Girona,2024,2024,8,Sunday,1,3,11,1,20,15,1,1.8,1.2,1.5200000000000002,0.8399999999999999,52.8,12.2,4.2,15.020000000000001,0.0,0.0,0.0,0.6000000000000001,0.6800000000000004,0.34426229508196726,0.0,0.6,10.0,60414.0,Matchweek 2,La Liga,21:30,3
2024-08-28,Atletico Madrid,Espanyol,2024,2024,8,Wednesday,0,3,9,1,20,19,1,2.2,1.2,1.4800000000000002,0.8999999999999998,50.2,10.2,3.8,15.280000000000001,0.2,0.0,0.0,1.0000000000000002,0.5800000000000004,0.37254901960784315,0.0,0.6,10.0,56669.0,Matchweek 3,La Liga,21:30,6
2024-08-31,Atletico Madrid,Athletic Club,2024,2024,8,Saturday,1,3,2,0,4,11,0,1.6,1.2,1.6800000000000004,0.9,51.8,13.8,4.6,16.04,0.2,0.0,0.0,0.40000000000000013,0.7800000000000004,0.3333333333333333,0.0,0.4,8.0,48617.0,Matchweek 4,La Liga,19:00,2
2024-09-15,Atletico Madrid,Valencia,2024,2024,9,Sunday,1,3,25,1,20,17,1,1.6,0.4,1.7,0.5999999999999999,50.0,12.8,4.6,15.739999999999998,0.2,0.0,0.0,1.2000000000000002,1.1,0.35937499999999994,0.0,0.6,11.0,61752.0,Matchweek 5,La Liga,21:00,3
2024-09-22,Atletico Madrid,Rayo Vallecano,2024,2024,9,Sunday,0,3,20,0,20,11,0,1.8,0.4,1.8800000000000001,0.49999999999999983,52.4,13.6,4.6,15.080000000000002,0.2,0.0,0.0,1.4,1.3800000000000003,0.338235294117647,0.0,0.6,11.0,13646.0,Matchweek 6,La Liga,21:00,3
2024-09-26,Atletico Madrid,Celta Vigo,2024,2024,9,Thursday,1,3,6,0,18,4,0,1.6,0.2,1.7600000000000002,0.6799999999999999,50.4,13.8,4.8,15.919999999999998,0.2,0.0,0.0,1.4000000000000001,1.0800000000000003,0.34782608695652173,0.0,0.6,11.0,21533.0,Matchweek 7,La Liga,21:00,4
2024-09-29,Atletico Madrid,Real Madrid,2024,2024,9,Sunday,0,3,22,1,18,17,1,1.2,0.2,1.6400000000000001,0.8399999999999999,50.2,13.2,4.0,15.439999999999998,0.0,0.0,0.0,1.0,0.8000000000000003,0.30303030303030304,0.0,0.6,11.0,70112.0,Matchweek 8,La Liga,21:00,3
2024-10-06,Atletico Madrid,Real Sociedad,2024,2024,10,Sunday,0,3,23,0,21,9,0,1.4,0.4,1.4400000000000002,0.8799999999999999,47.8,10.6,3.4,15.86,0.2,0.0,0.0,0.9999999999999999,0.5600000000000003,0.32075471698113206,0.0,0.6,11.0,31983.0,Matchweek 9,La Liga,21:00,3
2024-10-20,Atletico Madrid,Leganes,2024,2024,10,Sunday,1,3,15,1,8,16,1,1.4,0.6,1.2,1.02,45.2,9.6,3.2,16.88,0.2,0.0,0.0,0.7999999999999999,0.17999999999999994,0.33333333333333337,0.0,0.4,9.0,60122.0,Matchweek 10,La Liga,16:15,3
2024-10-27,Atletico Madrid,Real Betis,2024,2024,10,Sunday,-1,3,21,0,18,17,0,1.4,0.8,1.4600000000000002,1.0599999999999998,47.2,11.6,4.0,17.740000000000002,0.2,0.0,0.0,0.5999999999999999,0.40000000000000036,0.3448275862068966,0.0,0.4,9.0,52621.0,Matchweek 11,La Liga,18:30,3
2024-11-03,Atletico Madrid,Las Palmas,2024,2024,11,Sunday,1,3,14,1,18,15,1,1.2,0.8,1.4600000000000002,1.0999999999999999,49.6,11.6,3.6,16.8,0.2,0.0,0.0,0.3999999999999999,0.3600000000000003,0.3103448275862069,0.0,0.4,8.0,56610.0,Matchweek 12,La Liga,14:00,3
2024-11-10,Atletico Madrid,Mallorca,2024,2024,11,Sunday,1,3,17,0,17,17,0,1.4,0.8,1.6600000000000001,0.7999999999999998,52.6,13.0,3.8,16.72,0.2,0.0,0.0,0.5999999999999999,0.8600000000000003,0.29230769230769227,0.0,0.4,8.0,19500.0,Matchweek 13,La Liga,16:15,3
2024-11-23,Atletico Madrid,Alaves,2024,2024,11,Saturday,1,3,0,1,18,11,1,1.4,0.6,1.52,0.7599999999999999,51.8,12.4,3.4,17.0,0.0,0.0,0.0,0.7999999999999999,0.7600000000000001,0.27419354838709675,0.0,0.6,10.0,58910.0,Matchweek 14,La Liga,16:15,2
2024-11-30,Atletico Madrid,Valladolid,2024,2024,11,Saturday,1,3,26,0,18,20,0,1.6,0.6,1.7400000000000002,0.7399999999999999,59.0,13.6,4.6,17.22,0.0,0.2,0.2,1.0,1.0000000000000004,0.338235294117647,1.0,0.8,12.0,23482.0,Matchweek 15,La Liga,21:00,2
2024-12-08,Atletico Madrid,Sevilla,2024,2024,12,Sunday,1,3,24,1,18,15,1,2.0,0.4,1.6600000000000001,0.7999999999999998,57.4,11.4,4.8,16.96,0.0,0.2,0.2,1.6,0.8600000000000003,0.42105263157894735,1.0,0.8,12.0,60065.0,Matchweek 16,La Liga,21:00,3
2024-12-15,Atletico Madrid,Getafe,2024,2024,12,Sunday,1,3,10,1,18,18,1,2.8,0.8,1.9600000000000002,0.49999999999999983,57.2,12.2,6.0,17.419999999999998,0.0,0.2,0.2,1.9999999999999998,1.4600000000000004,0.49180327868852464,1.0,1.0,15.0,60169.0,Matchweek 17,La Liga,14:00,3
2024-12-21,Atletico Madrid,Barcelona,2024,2024,12,Saturday,1,3,4,0,18,11,0,2.6,0.8,1.98,0.5399999999999998,57.2,11.4,6.0,17.04,0.0,0.2,0.2,1.8,1.4400000000000002,0.5263157894736842,1.0,1.0,15.0,46249.0,Matchweek 18,La Liga,21:00,2
2025-01-12,Atletico Madrid,Osasuna,2024,2025,1,Sunday,1,3,18,1,18,19,1,2.8,1.0,2.0000000000000004,0.9599999999999997,55.4,10.6,6.4,19.139999999999997,0.2,0.2,0.2,1.7999999999999998,1.0400000000000007,0.6037735849056605,1.0,1.0,15.0,64801.0,Matchweek 19,La Liga,16:15,3
2025-01-18,Atletico Madrid,Leganes,2024,2025,1,Saturday,-1,3,15,0,18,20,0,2.6,0.8,2.18,0.8399999999999999,51.4,10.4,6.0,17.18,0.2,0.0,0.0,1.8,1.3400000000000003,0.5769230769230769,0.0,1.0,15.0,12371.0,Matchweek 20,La Liga,16:15,2
2025-01-25,Atletico Madrid,Villarreal,2024,2025,1,Saturday,0,3,27,1,18,17,1,1.6,1.0,1.86,0.82,53.8,11.4,4.8,18.02,0.4,0.0,0.2,0.6000000000000001,1.04,0.42105263157894735,0.0,0.8,12.0,63596.0,Matchweek 21,La Liga,16:15,2
2025-02-01,Atletico Madrid,Mallorca,2024,2025,2,Saturday,1,3,17,1,18,19,1,1.0,0.6,1.8,1.1800000000000002,54.2,12.6,4.6,18.740000000000002,0.6,0.0,0.2,0.4,0.6199999999999999,0.36507936507936506,0.0,0.6,10.0,60710.0,Matchweek 22,La Liga,18:30,2
2025-02-08,Atletico Madrid,Real Madrid,2024,2025,2,Saturday,0,3,22,0,18,11,0,1.2,0.6,1.7200000000000002,1.2399999999999998,53.4,13.8,5.0,19.8,0.8,0.0,0.2,0.6,0.4800000000000004,0.36231884057971014,0.0,0.6,10.0,78082.0,Matchweek 23,La Liga,21:00,2
2025-02-15,Atletico Madrid,Celta Vigo,2024,2025,2,Saturday,0,3,6,1,18,4,1,1.0,0.6,1.8800000000000001,1.02,53.8,14.6,4.2,17.520000000000003,0.6,0.2,0.4,0.4,0.8600000000000001,0.28767123287671237,0.5,0.4,8.0,64211.0,Matchweek 24,La Liga,18:30,2
2025-02-22,Atletico Madrid,Valencia,2024,2025,2,Saturday,1,3,25,0,18,4,0,1.0,0.8,1.5,1.3,50.6,14.6,3.8,18.6,0.6,0.2,0.4,0.19999999999999996,0.19999999999999996,0.2602739726027397,0.5,0.2,6.0,46297.0,Matchweek 25,La Liga,18:30,2
2025-03-01,Atletico Madrid,Athletic Club,2024,2025,3,Saturday,1,3,2,1,18,11,1,1.6,0.6,1.28,1.3599999999999999,47.4,13.2,3.8,18.2,0.6,0.2,0.2,1.0,-0.07999999999999985,0.2878787878787879,1.0,0.4,9.0,63810.0,Matchweek 26,La Liga,21:00,2
2025-03-09,Atletico Madrid,Getafe,2024,2025,3,Sunday,-1,3,10,0,18,9,0,1.6,0.4,1.3800000000000001,1.14,45.6,11.6,3.0,16.98,0.6,0.2,0.2,1.2000000000000002,0.2400000000000002,0.25862068965517243,1.0,0.6,11.0,12862.0,Matchweek 27,La Liga,14:00,3
2025-03-16,Atletico Madrid,Barcelona,2024,2025,3,Sunday,-1,3,4,1,18,11,1,1.4,0.8,1.3,1.2799999999999998,47.2,8.8,2.2,15.52,0.4,0.4,0.4,0.5999999999999999,0.02000000000000024,0.25,1.0,0.4,8.0,67602.0,Matchweek 28,La Liga,21:00,3
2025-03-29,Atletico Madrid,Espanyol,2024,2025,3,Saturday,0,3,9,0,18,11,0,1.6,1.4,1.28,1.22,46.2,8.4,2.6,15.5,0.4,0.2,0.2,0.20000000000000018,0.06000000000000005,0.30952380952380953,1.0,0.4,7.0,30559.0,Matchweek 29,La Liga,16:15,2
2025-04-06,Atletico Madrid,Sevilla,2024,2025,4,Sunday,1,3,24,0,18,15,0,1.6,1.4,1.32,1.08,51.6,9.2,2.4,16.4,0.6,0.2,0.2,0.20000000000000018,0.24,0.2608695652173913,1.0,0.4,7.0,34505.0,Matchweek 30,La Liga,16:15,3
2025-04-14,Atletico Madrid,Valladolid,2024,2025,4,Monday,1,3,26,1,18,9,1,1.4,1.6,1.32,1.0999999999999999,52.6,9.4,2.6,17.34,0.6,0.4,0.4,-0.20000000000000018,0.2200000000000002,0.2765957446808511,1.0,0.4,7.0,55936.0,Matchweek 31,La Liga,21:00,1
2025-04-19,Atletico Madrid,Las Palmas,2024,2025,4,Saturday,-1,3,14,0,18,17,0,2.0,2.0,1.56,1.1199999999999999,53.4,11.4,3.2,18.54,0.4,0.8,0.8,0.0,0.44000000000000017,0.2807017543859649,1.0,0.4,7.0,27154.0,Matchweek 32,La Liga,20:00,2
2025-04-24,Atletico Madrid,Rayo Vallecano,2024,2025,4,Thursday,1,3,20,1,18,11,1,1.8,1.8,1.54,0.9999999999999998,53.0,12.2,3.4,18.26,0.4,0.6,0.6,0.0,0.5400000000000003,0.27868852459016397,1.0,0.4,7.0,49410.0,Matchweek 33,La Liga,21:30,4
2025-05-03,Atletico Madrid,Alaves,2024,2025,5,Saturday,0,3,0,0,18,11,0,2.0,1.0,1.7200000000000002,0.8799999999999999,54.4,13.0,4.2,17.1,0.4,0.6,0.6,1.0,0.8400000000000003,0.3230769230769231,1.0,0.6,10.0,18117.0,Matchweek 34,La Liga,14:00,2
2025-05-10,Atletico Madrid,Real Sociedad,2024,2025,5,Saturday,1,3,23,1,16,9,1,1.8,0.8,1.6600000000000001,0.7799999999999999,55.0,12.2,4.2,16.76,0.2,0.6,0.6,1.0,0.8800000000000002,0.34426229508196726,1.0,0.6,10.0,59612.0,Matchweek 35,La Liga,21:00,2
2025-05-15,Atletico Madrid,Osasuna,2024,2025,5,Thursday,-1,3,18,0,18,11,0,2.2,0.6,1.6800000000000002,0.72,55.8,12.4,4.8,17.3,0.2,0.4,0.4,1.6,0.9600000000000002,0.3870967741935484,1.0,0.6,10.0,21171.0,Matchweek 36,La Liga,19:00,4
2025-05-18,Atletico Madrid,Real Betis,2024,2025,5,Sunday,1,3,21,1,18,11,1,1.4,0.6,1.28,0.5999999999999999,58.0,9.8,4.4,16.240000000000002,0.2,0.0,0.0,0.7999999999999999,0.6800000000000002,0.4489795918367347,0.0,0.4,7.0,62269.0,Matchweek 37,La Liga,19:00,3
2025-05-25,Atletico Madrid,Girona,2024,2025,5,Sunday,1,3,11,0,18,17,0,2.2,0.6,2.08,0.6599999999999999,55.2,12.4,6.2,16.38,0.4,0.0,0.0,1.6,1.4200000000000002,0.5,0.0,0.6,10.0,11546.0,Matchweek 38,La Liga,14:00,3
2025-08-17,Atletico Madrid,Espanyol,2025,2025,8,Sunday,-1,3,9,0,12,11,0,2.4,0.6,2.16,0.5199999999999999,58.0,14.0,7.2,17.4,0.6,0.0,0.0,1.7999999999999998,1.6400000000000001,0.5142857142857143,0.0,0.6,10.0,29612.0,Matchweek 1,La Liga,21:30,3
2025-08-23,Atletico Madrid,Elche,2025,2025,8,Saturday,0,3,8,1,18,3,1,2.6,1.0,2.2800000000000002,0.6799999999999999,57.2,15.2,7.6,17.119999999999997,0.8,0.0,0.0,1.6,1.6000000000000003,0.5,0.0,0.6,9.0,59369.0,Matchweek 2,La Liga,19:30,2
2025-08-30,Atletico Madrid,Alaves,2025,2025,8,Saturday,0,3,0,0,18,17,0,2.0,1.2,2.3400000000000003,0.6799999999999999,56.8,15.2,7.4,16.46,0.6,0.0,0.0,0.8,1.6600000000000004,0.48684210526315796,0.0,0.4,7.0,18042.0,Matchweek 3,La Liga,17:00,2
2025-09-13,Atletico Madrid,Villarreal,2025,2025,9,Saturday,1,3,27,1,18,17,1,2.2,1.0,2.2600000000000002,0.7399999999999999,55.8,16.4,7.6,16.68,0.6,0.0,0.0,1.2000000000000002,1.5200000000000005,0.4634146341463415,0.0,0.4,8.0,63312.0,Matchweek 4,La Liga,21:00,2
2025-09-21,Atletico Madrid,Mallorca,2025,2025,9,Sunday,0,3,17,0,18,19,0,1.8,0.8,1.5000000000000002,0.76,58.8,14.0,6.0,17.7,0.6,0.0,0.0,1.0,0.7400000000000002,0.42857142857142855,0.0,0.4,8.0,21027.0,Matchweek 5,La Liga,16:15,3
2025-09-24,Atletico Madrid,Rayo Vallecano,2025,2025,9,Wednesday,1,3,20,1,20,17,1,1.2,1.0,1.4000000000000001,0.8799999999999999,59.2,12.4,5.0,17.919999999999998,0.4,0.0,0.2,0.19999999999999996,0.5200000000000002,0.4032258064516129,0.0,0.2,6.0,54098.0,Matchweek 6,La Liga,21:30,6
2025-09-27,Atletico Madrid,Real Madrid,2025,2025,9,Saturday,1,3,22,1,18,11,1,1.6,1.0,1.8800000000000001,0.9399999999999998,59.4,13.4,5.8,16.74,0.2,0.0,0.2,0.6000000000000001,0.9400000000000003,0.43283582089552236,0.0,0.4,9.0,69167.0,Matchweek 7,La Liga,16:15,2
2019-08-31,Barcelona,Osasuna,2019,2019,8,Saturday,0,4,18,0,16,17,0,2.5,1.5,1.75,0.35,70.5,15.5,4.5,14.45,0.0,0.0,0.0,1.0,1.4,0.2903225806451613,0.0,0.5,3.0,16742.0,Matchweek 3,La Liga,17:00,2
2019-09-14,Barcelona,Valencia,2019,2019,9,Saturday,1,4,25,1,16,17,1,2.3333333333333335,1.6666666666666667,1.3,0.8333333333333334,71.33333333333333,13.0,4.333333333333333,16.5,0.0,0.0,0.0,0.6666666666666667,0.4666666666666667,0.3333333333333333,0.0,0.3333333333333333,4.0,81617.0,Matchweek 4,La Liga,21:00,2
2019-09-21,Barcelona,Granada,2019,2019,9,Saturday,-1,4,12,0,16,11,0,3.0,1.75,1.575,1.0,69.5,14.0,5.75,17.3,0.0,0.0,0.0,1.25,0.575,0.4107142857142857,0.0,0.5,7.0,18880.0,Matchweek 5,La Liga,21:00,2
2019-09-24,Barcelona,Villarreal,2019,2019,9,Tuesday,1,4,27,1,16,11,1,2.4,1.8,1.3599999999999999,1.1800000000000002,70.2,12.8,4.8,18.0,0.4,0.0,0.0,0.5999999999999999,0.17999999999999972,0.37499999999999994,0.0,0.4,7.0,70316.0,Matchweek 6,La Liga,21:00,5
2019-09-28,Barcelona,Getafe,2019,2019,9,Saturday,1,4,10,0,16,17,0,2.8,1.8,1.2799999999999998,1.2,67.4,12.2,5.2,18.7,0.6,0.0,0.0,0.9999999999999998,0.07999999999999985,0.42622950819672134,0.0,0.6,10.0,15135.0,Matchweek 7,La Liga,16:00,2
2019-10-06,Barcelona,Sevilla,2019,2019,10,Sunday,1,4,24,1,16,15,1,2.2,1.4,1.02,1.3599999999999999,65.6,10.2,5.0,19.4,0.6,0.0,0.0,0.8000000000000003,-0.33999999999999986,0.4901960784313726,0.0,0.6,10.0,81331.0,Matchweek 8,La Liga,21:00,3
2019-10-19,Barcelona,Eibar,2019,2019,10,Saturday,1,4,7,0,16,17,0,2.6,1.0,1.3599999999999999,1.5,62.2,11.6,5.8,19.32,1.2,0.0,0.0,1.6,-0.14000000000000012,0.5,0.0,0.8,12.0,7295.0,Matchweek 9,La Liga,13:00,2
2019-10-29,Barcelona,Valladolid,2019,2019,10,Tuesday,1,4,26,1,16,3,1,2.2,0.6,1.1800000000000002,1.26,60.6,10.0,4.6,19.32,1.4,0.0,0.0,1.6,-0.07999999999999985,0.45999999999999996,0.0,0.8,12.0,59896.0,Matchweek 11,La Liga,21:15,5
2019-11-02,Barcelona,Levante,2019,2019,11,Saturday,-1,4,16,0,16,17,0,3.2,0.4,1.6200000000000003,1.1,58.2,12.0,6.2,18.52,1.6,0.0,0.0,2.8000000000000003,0.5200000000000002,0.5166666666666667,0.0,1.0,15.0,23341.0,Matchweek 12,La Liga,16:00,2
2019-11-09,Barcelona,Celta Vigo,2019,2019,11,Saturday,1,4,6,1,16,19,1,3.0,0.8,1.98,1.1800000000000002,59.6,12.0,6.4,18.48,1.4,0.2,0.2,2.2,0.7999999999999998,0.5333333333333333,1.0,0.8,12.0,71209.0,Matchweek 13,La Liga,21:00,2
2019-11-23,Barcelona,Leganes,2019,2019,11,Saturday,1,4,15,0,12,20,0,3.4,1.0,2.0,1.06,59.4,11.8,6.4,19.439999999999998,1.8,0.4,0.4,2.4,0.94,0.5423728813559322,1.0,0.8,12.0,12110.0,Matchweek 14,La Liga,13:00,2
2019-12-01,Barcelona,Atletico Madrid,2019,2019,12,Sunday,1,4,3,0,16,17,0,3.0,1.2,1.92,0.64,63.4,11.0,6.0,18.560000000000002,1.2,0.4,0.4,1.8,1.2799999999999998,0.5454545454545454,1.0,0.8,12.0,64226.0,Matchweek 15,La Liga,21:00,3
2019-12-07,Barcelona,Mallorca,2019,2019,12,Saturday,1,4,17,1,16,16,1,2.6,1.2,1.8,0.8600000000000001,65.2,11.8,6.2,18.860000000000003,1.0,0.4,0.4,1.4000000000000001,0.94,0.5254237288135593,1.0,0.8,12.0,71072.0,Matchweek 16,La Liga,21:00,2
2019-12-14,Barcelona,Real Sociedad,2019,2019,12,Saturday,0,4,23,0,16,9,0,2.6,1.4,2.0,0.9,66.2,13.2,7.8,18.279999999999998,0.4,0.4,0.4,1.2000000000000002,1.1,0.5909090909090909,1.0,0.8,12.0,36639.0,Matchweek 17,La Liga,16:00,2
2019-12-18,Barcelona,Real Madrid,2019,2019,12,Wednesday,0,4,22,1,16,7,1,2.8,1.2,1.78,1.24,62.8,13.4,7.6,17.8,0.4,0.2,0.2,1.5999999999999999,0.54,0.5671641791044776,1.0,0.8,13.0,93426.0,Matchweek 10,La Liga,20:00,6
2019-12-21,Barcelona,Alaves,2019,2019,12,Saturday,1,4,0,1,16,16,1,2.0,1.0,1.6800000000000002,1.32,61.2,13.4,6.6,16.52,0.2,0.0,0.0,1.0,0.3600000000000001,0.4925373134328358,0.0,0.6,11.0,63054.0,Matchweek 18,La Liga,16:00,2
2020-01-04,Barcelona,Espanyol,2019,2020,1,Saturday,0,4,9,0,16,17,0,2.4,1.0,1.6,1.32,59.8,12.6,6.0,17.139999999999997,0.4,0.2,0.2,1.4,0.28,0.4761904761904762,1.0,0.6,11.0,33562.0,Matchweek 19,La Liga,21:00,2
2020-01-19,Barcelona,Granada,2019,2020,1,Sunday,1,4,12,1,0,11,1,2.6,1.4,1.86,1.1800000000000002,60.6,12.8,6.4,15.940000000000001,0.6,0.2,0.2,1.2000000000000002,0.6799999999999999,0.5,1.0,0.4,9.0,65444.0,Matchweek 20,La Liga,21:00,3
2020-01-25,Barcelona,Valencia,2019,2020,1,Saturday,-1,4,25,0,0,17,0,1.8,1.0,1.3599999999999999,0.96,63.6,11.4,4.2,17.4,1.2,0.2,0.2,0.8,0.3999999999999999,0.3684210526315789,1.0,0.4,9.0,45882.0,Matchweek 21,La Liga,16:00,2
2020-02-02,Barcelona,Levante,2019,2020,2,Sunday,1,4,16,1,16,17,1,1.4,1.0,1.34,0.6599999999999999,68.8,12.4,4.4,18.6,2.0,0.2,0.2,0.3999999999999999,0.6800000000000002,0.3548387096774194,1.0,0.4,8.0,60295.0,Matchweek 22,La Liga,21:00,3
2020-02-09,Barcelona,Real Betis,2019,2020,2,Sunday,1,4,21,0,8,9,0,1.8,1.2,1.8399999999999999,0.78,71.8,15.2,5.8,18.259999999999998,1.8,0.2,0.2,0.6000000000000001,1.0599999999999998,0.3815789473684211,1.0,0.6,10.0,54526.0,Matchweek 23,La Liga,21:00,3
2020-02-15,Barcelona,Getafe,2019,2020,2,Saturday,1,4,10,1,16,17,1,1.6,1.4,1.92,0.9,72.0,15.8,6.4,17.220000000000002,1.6,0.0,0.0,0.20000000000000018,1.02,0.4050632911392405,0.0,0.6,10.0,89409.0,Matchweek 24,La Liga,16:00,2
2020-02-22,Barcelona,Eibar,2019,2020,2,Saturday,1,4,7,1,16,11,1,1.6,1.2,1.8399999999999999,1.02,73.2,15.4,6.0,17.68,1.6,0.0,0.0,0.40000000000000013,0.8199999999999998,0.38961038961038963,0.0,0.8,12.0,66970.0,Matchweek 25,La Liga,16:00,2
2020-03-01,Barcelona,Real Madrid,2019,2020,3,Sunday,-1,4,22,0,18,9,0,2.4,1.2,2.46,1.08,70.8,14.4,7.0,15.719999999999999,1.2,0.0,0.0,1.2,1.38,0.4861111111111111,0.0,0.8,12.0,78357.0,Matchweek 26,La Liga,21:00,3
2020-03-07,Barcelona,Real Sociedad,2019,2020,3,Saturday,1,4,23,1,16,11,1,2.4,1.2,2.54,1.06,67.4,13.4,6.8,14.74,0.4,0.0,0.0,1.2,1.48,0.5074626865671642,0.0,0.8,12.0,77035.0,Matchweek 27,La Liga,18:30,2
2020-06-13,Barcelona,Mallorca,2019,2020,6,Saturday,1,4,17,0,16,17,0,2.2,1.0,2.3,0.8800000000000001,64.8,11.2,6.2,14.919999999999998,0.6,0.2,0.2,1.2000000000000002,1.4199999999999997,0.5535714285714286,1.0,0.8,12.0,20298.5,Matchweek 28,La Liga,22:00,2
2020-06-16,Barcelona,Leganes,2019,2020,6,Tuesday,1,4,15,1,16,19,1,2.4,0.6,2.4,0.9,63.6,11.6,6.4,14.3,0.6,0.2,0.2,1.7999999999999998,1.5,0.5517241379310345,1.0,0.8,12.0,20298.5,Matchweek 29,La Liga,22:00,5
2020-06-19,Barcelona,Sevilla,2019,2020,6,Friday,0,4,24,0,18,15,0,2.4,0.4,2.3600000000000003,0.8,63.6,11.0,6.2,14.559999999999999,0.8,0.4,0.4,2.0,1.5600000000000003,0.5636363636363636,1.0,0.8,12.0,20298.5,Matchweek 30,La Liga,22:00,0
2020-06-23,Barcelona,Athletic Club,2019,2020,6,Tuesday,1,4,2,1,16,11,1,1.4,0.4,1.6600000000000001,0.8600000000000001,62.6,10.4,4.6,16.6,1.2,0.4,0.4,0.9999999999999999,0.8,0.44230769230769224,1.0,0.6,10.0,20298.5,Matchweek 31,La Liga,22:00,5
2020-06-27,Barcelona,Celta Vigo,2019,2020,6,Saturday,0,4,6,0,16,6,0,1.6,0.0,1.7200000000000002,0.72,66.0,12.2,4.6,17.28,1.6,0.4,0.4,1.6,1.0000000000000002,0.3770491803278688,1.0,0.8,13.0,20298.5,Matchweek 32,La Liga,17:00,2
